Query	Hit	Score
LNJBLOJM_00023	MER0195774	68.2
LNJBLOJM_00042	MER0001400	164.0
LNJBLOJM_00055	MER0003380	63.2
LNJBLOJM_00060	MER0001313	44.7
LNJBLOJM_00081	MER1143079	110.0
LNJBLOJM_00117	MER0034539	85.9
LNJBLOJM_00126	MER0000485	214.0
LNJBLOJM_00143	MER0026496	108.0
LNJBLOJM_00148	MER0001400	155.0
LNJBLOJM_00149	MER0001400	159.0
LNJBLOJM_00157	MER0015621	280.0
LNJBLOJM_00204	MER0897124	84.0
LNJBLOJM_00260	MER0002959	92.8
LNJBLOJM_00278	MER0014137	53.5
LNJBLOJM_00315	MER0004146	71.6
LNJBLOJM_00337	MER0015468	61.6
LNJBLOJM_00409	MER0016191	116.0
LNJBLOJM_00431	MER0001295	164.0
LNJBLOJM_00533	MER0001421	395.0
LNJBLOJM_00553	MER0000495	45.4
LNJBLOJM_00558	MER0014366	454.0
LNJBLOJM_00574	MER0015475	57.0
LNJBLOJM_00618	MER0002443	103.0
LNJBLOJM_00621	MER0036308	54.7
LNJBLOJM_00632	MER0004954	99.4
LNJBLOJM_00635	MER1143079	47.8
LNJBLOJM_00679	MER0000410	380.0
LNJBLOJM_00689	MER0056525	246.0
LNJBLOJM_00699	MER0100667	50.1
LNJBLOJM_00737	MER0014664	83.2
LNJBLOJM_00785	MER0034539	115.0
LNJBLOJM_00878	MER0003850	176.0
LNJBLOJM_00879	MER0003242	62.4
LNJBLOJM_00969	MER0002489	68.6
LNJBLOJM_00977	MER0002639	152.0
LNJBLOJM_00995	MER0044357	62.4
LNJBLOJM_01029	MER0033259	65.1
LNJBLOJM_01042	MER0004775	489.0
LNJBLOJM_01043	MER0004775	498.0
LNJBLOJM_01087	MER0002565	111.0
LNJBLOJM_01089	MER0000589	58.9
LNJBLOJM_01097	MER0036114	85.9
LNJBLOJM_01133	MER0034615	54.3
LNJBLOJM_01188	MER0031619	48.9
LNJBLOJM_01215	MER0005139	71.2
LNJBLOJM_01249	MER0004925	318.0
LNJBLOJM_01257	MER0001243	186.0
LNJBLOJM_01293	MER0001284	77.8
LNJBLOJM_01295	MER0195774	76.6
LNJBLOJM_01306	MER0005244	97.1
LNJBLOJM_01307	MER0005244	119.0
LNJBLOJM_01308	MER0005244	116.0
LNJBLOJM_01320	MER0005169	177.0
LNJBLOJM_01337	MER0019881	76.6
LNJBLOJM_01431	MER0001297	46.2
LNJBLOJM_01490	MER0031611	66.2
LNJBLOJM_01499	MER0026262	95.1
LNJBLOJM_01523	MER0014333	184.0
LNJBLOJM_01579	MER1143079	147.0
LNJBLOJM_01584	MER0001161	473.0
LNJBLOJM_01592	MER0281397	85.9
LNJBLOJM_01647	MER0002060	50.4
LNJBLOJM_01669	MER0492485	55.1
LNJBLOJM_01675	MER0003802	109.0
LNJBLOJM_01690	MER0000474	218.0
LNJBLOJM_01706	MER0001289	74.7
LNJBLOJM_01723	MER0036027	56.6
LNJBLOJM_01744	MER0015424	610.0
LNJBLOJM_01745	MER0015424	625.0
LNJBLOJM_01790	MER0030935	56.2
LNJBLOJM_01815	MER0002078	142.0
LNJBLOJM_01821	MER0015424	159.0
LNJBLOJM_01834	MER0195376	58.9
LNJBLOJM_01862	MER0005694	168.0
LNJBLOJM_01867	MER0002031	79.3
LNJBLOJM_01881	MER0026262	112.0
LNJBLOJM_01882	MER0000320	68.9
LNJBLOJM_01899	MER0066178	57.0
LNJBLOJM_01925	MER0025086	112.0
LNJBLOJM_01926	MER0025086	110.0
LNJBLOJM_01928	MER0019096	53.1
LNJBLOJM_01934	MER0019759	55.5
LNJBLOJM_01982	MER0005767	132.0
LNJBLOJM_02007	MER0039993	441.0
LNJBLOJM_02010	MER0195774	74.3
LNJBLOJM_02026	MER0001920	194.0
LNJBLOJM_02034	MER0033259	73.6
LNJBLOJM_02044	MER0214982	45.1
LNJBLOJM_02095	MER0004154	104.0
LNJBLOJM_02099	MER0002031	80.1
