Query	Hit	Score
PBFDBGIH_00006	MER0003339	131.0
PBFDBGIH_00075	MER0001295	175.0
PBFDBGIH_00094	MER0001284	55.8
PBFDBGIH_00163	MER0003514	134.0
PBFDBGIH_00170	MER0016191	132.0
PBFDBGIH_00175	MER0002007	267.0
PBFDBGIH_00181	MER0034539	85.5
PBFDBGIH_00192	MER0015112	302.0
PBFDBGIH_00247	MER0192051	60.1
PBFDBGIH_00286	MER0042827	114.0
PBFDBGIH_00315	MER0004466	46.2
PBFDBGIH_00342	MER0003336	189.0
PBFDBGIH_00355	MER0002104	183.0
PBFDBGIH_00362	MER0005767	109.0
PBFDBGIH_00436	MER0013623	116.0
PBFDBGIH_00440	MER0001313	48.1
PBFDBGIH_00467	MER0000313	102.0
PBFDBGIH_00469	MER0003242	316.0
PBFDBGIH_00518	MER0026545	125.0
PBFDBGIH_00557	MER0014188	71.6
PBFDBGIH_00583	MER0028025	94.7
PBFDBGIH_00636	MER0195376	82.0
PBFDBGIH_00666	MER0011343	115.0
PBFDBGIH_00678	MER0492485	97.4
PBFDBGIH_00684	MER0069741	57.8
PBFDBGIH_00693	MER0033186	205.0
PBFDBGIH_00711	MER0078640	229.0
PBFDBGIH_00732	MER0018170	44.7
PBFDBGIH_00783	MER0005244	99.4
PBFDBGIH_00788	MER0005778	54.7
PBFDBGIH_00789	MER0011345	53.5
PBFDBGIH_00791	MER0066178	50.4
PBFDBGIH_00792	MER0031234	74.3
PBFDBGIH_00854	MER0001161	479.0
PBFDBGIH_00862	MER0035017	73.6
PBFDBGIH_00886	MER0011748	263.0
PBFDBGIH_00903	MER0035036	63.5
PBFDBGIH_00904	MER0035036	56.6
PBFDBGIH_00914	MER0000576	103.0
PBFDBGIH_00956	MER0005837	47.8
PBFDBGIH_00974	MER0000332	124.0
PBFDBGIH_00975	MER0011345	52.8
PBFDBGIH_01004	MER0000589	75.9
PBFDBGIH_01057	MER0017123	147.0
PBFDBGIH_01065	MER0002635	145.0
PBFDBGIH_01134	MER0019759	87.8
PBFDBGIH_01147	MER0011785	57.0
PBFDBGIH_01220	MER0003280	99.8
PBFDBGIH_01228	MER0000474	234.0
PBFDBGIH_01253	MER0028047	215.0
PBFDBGIH_01284	MER0014418	150.0
PBFDBGIH_01285	MER0013916	48.1
PBFDBGIH_01334	MER0001423	348.0
PBFDBGIH_01338	MER0035254	121.0
PBFDBGIH_01359	MER0000495	94.7
PBFDBGIH_01362	MER0005767	70.1
PBFDBGIH_01363	MER0209507	54.7
PBFDBGIH_01370	MER0069741	81.6
PBFDBGIH_01388	MER0032370	63.2
PBFDBGIH_01429	MER0031610	148.0
PBFDBGIH_01486	MER0000392	305.0
PBFDBGIH_01487	MER1102827	117.0
PBFDBGIH_01501	MER0036036	70.9
PBFDBGIH_01513	MER0001158	351.0
PBFDBGIH_01531	MER0034582	131.0
PBFDBGIH_01548	MER0005139	64.7
PBFDBGIH_01590	MER0003514	145.0
PBFDBGIH_01593	MER0015475	70.9
PBFDBGIH_01608	MER0066182	80.9
PBFDBGIH_01620	MER0065554	253.0
PBFDBGIH_01625	MER0001283	429.0
PBFDBGIH_01632	MER0011781	59.7
PBFDBGIH_01677	MER0003380	132.0
PBFDBGIH_01681	MER0013471	47.8
PBFDBGIH_01684	MER0002746	109.0
PBFDBGIH_01692	MER0003798	108.0
PBFDBGIH_01697	MER0011175	52.8
PBFDBGIH_01700	MER0002251	200.0
PBFDBGIH_01706	MER0006198	130.0
PBFDBGIH_01741	MER0195774	132.0
PBFDBGIH_01749	MER0001978	479.0
PBFDBGIH_01808	MER0065588	158.0
PBFDBGIH_01820	MER0001243	199.0
