Query	Hit	Score
FEAAPOFC_00053	MER0003336	174.0
FEAAPOFC_00087	MER0003380	135.0
FEAAPOFC_00102	MER0014135	237.0
FEAAPOFC_00110	MER0012158	205.0
FEAAPOFC_00119	MER0000576	102.0
FEAAPOFC_00149	MER0016191	130.0
FEAAPOFC_00201	MER0011785	82.4
FEAAPOFC_00204	MER0017177	77.4
FEAAPOFC_00213	MER0004775	508.0
FEAAPOFC_00241	MER0004468	80.1
FEAAPOFC_00265	MER1143079	176.0
FEAAPOFC_00276	MER0066182	78.6
FEAAPOFC_00348	MER0000443	244.0
FEAAPOFC_00364	MER0264123	64.3
FEAAPOFC_00368	MER0019759	105.0
FEAAPOFC_00386	MER0057728	108.0
FEAAPOFC_00388	MER0013829	178.0
FEAAPOFC_00456	MER0005139	79.0
FEAAPOFC_00457	MER0001284	73.6
FEAAPOFC_00479	MER0217243	51.6
FEAAPOFC_00507	MER0069741	65.1
FEAAPOFC_00569	MER0031565	43.5
FEAAPOFC_00570	MER0011720	53.9
FEAAPOFC_00583	MER0000410	373.0
FEAAPOFC_00606	MER0209507	48.9
FEAAPOFC_00608	MER0005767	68.2
FEAAPOFC_00612	MER0073084	100.0
FEAAPOFC_00622	MER0036053	43.5
FEAAPOFC_00716	MER0017142	49.3
FEAAPOFC_00725	MER0005742	50.4
FEAAPOFC_00830	MER0015473	64.3
FEAAPOFC_00835	MER0001978	482.0
FEAAPOFC_00836	MER0002959	145.0
FEAAPOFC_00881	MER0000474	221.0
FEAAPOFC_00884	MER0031610	155.0
FEAAPOFC_00923	MER0026262	142.0
FEAAPOFC_00951	MER0001602	111.0
FEAAPOFC_00952	MER0015633	103.0
FEAAPOFC_01005	MER0195774	119.0
FEAAPOFC_01006	MER0011256	47.0
FEAAPOFC_01009	MER0045886	171.0
FEAAPOFC_01014	MER0065554	256.0
FEAAPOFC_01019	MER0000310	88.6
FEAAPOFC_01034	MER0003376	44.7
FEAAPOFC_01041	MER0001322	68.6
FEAAPOFC_01103	MER0061102	45.1
FEAAPOFC_01112	MER0281397	66.6
FEAAPOFC_01173	MER0078640	224.0
FEAAPOFC_01181	MER0011748	262.0
FEAAPOFC_01205	MER0013623	171.0
FEAAPOFC_01268	MER0059846	167.0
FEAAPOFC_01293	MER0034539	105.0
FEAAPOFC_01352	MER0492485	42.4
FEAAPOFC_01420	MER0077555	83.6
FEAAPOFC_01426	MER0002251	215.0
FEAAPOFC_01428	MER0042387	103.0
FEAAPOFC_01433	MER0001243	187.0
FEAAPOFC_01465	MER0002489	105.0
FEAAPOFC_01468	MER0002489	113.0
FEAAPOFC_01473	MER0005813	105.0
FEAAPOFC_01475	MER0001421	139.0
FEAAPOFC_01501	MER0001158	392.0
FEAAPOFC_01530	MER0168983	63.2
FEAAPOFC_01531	MER0001284	69.3
FEAAPOFC_01541	MER0042827	107.0
FEAAPOFC_01565	MER0031569	49.7
FEAAPOFC_01571	MER1143079	160.0
FEAAPOFC_01577	MER0015424	181.0
FEAAPOFC_01604	MER0015121	70.1
FEAAPOFC_01610	MER0034539	265.0
FEAAPOFC_01680	MER0005900	169.0
FEAAPOFC_01686	MER0001313	49.3
FEAAPOFC_01711	MER0044357	69.3
FEAAPOFC_01771	MER0217243	68.6
FEAAPOFC_01793	MER0066178	43.5
FEAAPOFC_01812	MER0472834	61.2
FEAAPOFC_01930	MER0033186	193.0
FEAAPOFC_01968	MER0066178	48.9
FEAAPOFC_01984	MER0001423	48.5
FEAAPOFC_01994	MER0011785	48.5
FEAAPOFC_02012	MER0037236	84.7
FEAAPOFC_02016	MER0001295	160.0
FEAAPOFC_02020	MER0002443	98.6
FEAAPOFC_02025	MER0001423	347.0
FEAAPOFC_02055	MER0492485	73.6
FEAAPOFC_02057	MER0492485	101.0
FEAAPOFC_02072	MER0035017	129.0
FEAAPOFC_02088	MER0024298	119.0
FEAAPOFC_02123	MER0026262	113.0
FEAAPOFC_02127	MER0017069	158.0
FEAAPOFC_02134	MER0028047	209.0
FEAAPOFC_02158	MER0014140	48.1
FEAAPOFC_02263	MER0002084	60.5
FEAAPOFC_02293	MER0195376	84.0
FEAAPOFC_02373	MER0033213	54.3
FEAAPOFC_02394	MER0492485	42.7
FEAAPOFC_02396	MER0044622	151.0
FEAAPOFC_02425	MER0069741	102.0
FEAAPOFC_02487	MER0005244	132.0
FEAAPOFC_02496	MER0066178	61.6
FEAAPOFC_02538	MER0002635	173.0
FEAAPOFC_02553	MER0038141	51.2
FEAAPOFC_02585	MER0001495	48.1
FEAAPOFC_02587	MER0047723	439.0
FEAAPOFC_02594	MER0026262	147.0
FEAAPOFC_02607	MER0003339	120.0
FEAAPOFC_02615	MER0015458	58.9
FEAAPOFC_02616	MER0015455	45.8
FEAAPOFC_02620	MER0000589	58.9
FEAAPOFC_02633	MER0026494	236.0
FEAAPOFC_02634	MER0001284	79.3
FEAAPOFC_02685	MER0005767	120.0
FEAAPOFC_02721	MER0000277	113.0
FEAAPOFC_02731	MER0039993	484.0
FEAAPOFC_02757	MER0019038	42.4
FEAAPOFC_02790	MER0001425	121.0
FEAAPOFC_02858	MER0003338	162.0
FEAAPOFC_02859	MER0034541	254.0
FEAAPOFC_02871	MER0237414	72.4
FEAAPOFC_02872	MER0195774	117.0
FEAAPOFC_02887	MER0001244	189.0
FEAAPOFC_02894	MER0026262	130.0
FEAAPOFC_02895	MER0036053	75.1
FEAAPOFC_02939	MER0011806	54.3
FEAAPOFC_02945	MER0031565	81.3
FEAAPOFC_02982	MER0005694	313.0
FEAAPOFC_03002	MER0100667	70.5
FEAAPOFC_03011	MER0000332	119.0
FEAAPOFC_03012	MER0002755	58.5
FEAAPOFC_03017	MER0003514	129.0
FEAAPOFC_03050	MER0003380	82.4
FEAAPOFC_03101	MER0003380	48.1
FEAAPOFC_03116	MER0003242	316.0
FEAAPOFC_03129	MER0031431	66.2
FEAAPOFC_03132	MER0026262	142.0
