Query	Hit	Score
GMMNLIFH_00013	MER0003327	195.0
GMMNLIFH_00018	MER0033176	71.2
GMMNLIFH_00025	MER0005139	73.2
GMMNLIFH_00049	MER0026471	124.0
GMMNLIFH_00055	MER0044622	148.0
GMMNLIFH_00057	MER0492485	51.2
GMMNLIFH_00112	MER0054461	109.0
GMMNLIFH_00173	MER0000472	59.3
GMMNLIFH_00213	MER0045886	184.0
GMMNLIFH_00258	MER0195774	134.0
GMMNLIFH_00259	MER0237414	78.6
GMMNLIFH_00276	MER0001322	70.1
GMMNLIFH_00285	MER0167712	112.0
GMMNLIFH_00311	MER0069741	98.6
GMMNLIFH_00312	MER0002217	49.7
GMMNLIFH_00315	MER0000576	74.7
GMMNLIFH_00342	MER0002646	181.0
GMMNLIFH_00360	MER0015458	60.8
GMMNLIFH_00361	MER0048181	54.3
GMMNLIFH_00365	MER0000589	58.9
GMMNLIFH_00387	MER0003336	176.0
GMMNLIFH_00433	MER0001295	161.0
GMMNLIFH_00437	MER0002443	91.3
GMMNLIFH_00444	MER0091680	45.4
GMMNLIFH_00448	MER0028025	156.0
GMMNLIFH_00485	MER0015475	62.0
GMMNLIFH_00505	MER0001161	517.0
GMMNLIFH_00550	MER0195774	128.0
GMMNLIFH_00610	MER0217243	68.2
GMMNLIFH_00638	MER0069741	87.8
GMMNLIFH_00657	MER0026262	82.8
GMMNLIFH_00658	MER0026262	111.0
GMMNLIFH_00660	MER0281397	57.0
GMMNLIFH_00669	MER0011748	263.0
GMMNLIFH_00674	MER0003380	134.0
GMMNLIFH_00729	MER0014140	44.7
GMMNLIFH_00783	MER0015338	104.0
GMMNLIFH_00791	MER0000459	48.9
GMMNLIFH_00795	MER0001425	48.1
GMMNLIFH_00840	MER0003339	114.0
GMMNLIFH_00861	MER0019759	92.4
GMMNLIFH_00866	MER0002007	267.0
GMMNLIFH_00886	MER0078640	228.0
GMMNLIFH_00893	MER0014188	64.3
GMMNLIFH_00994	MER0005169	182.0
GMMNLIFH_01005	MER0013623	174.0
GMMNLIFH_01090	MER0001244	214.0
GMMNLIFH_01139	MER0000392	297.0
GMMNLIFH_01161	MER0281397	45.8
GMMNLIFH_01162	MER0017069	163.0
GMMNLIFH_01180	MER1143079	120.0
GMMNLIFH_01186	MER0011583	151.0
GMMNLIFH_01241	MER0492485	94.0
GMMNLIFH_01264	MER0003242	307.0
GMMNLIFH_01282	MER0005767	125.0
GMMNLIFH_01290	MER0000443	233.0
GMMNLIFH_01333	MER0038688	68.9
GMMNLIFH_01340	MER0014664	85.9
GMMNLIFH_01369	MER0002355	51.2
GMMNLIFH_01396	MER0030934	166.0
GMMNLIFH_01467	MER0059846	178.0
GMMNLIFH_01512	MER0000997	90.9
GMMNLIFH_01535	MER0004914	124.0
GMMNLIFH_01565	MER0200434	47.4
GMMNLIFH_01567	MER0005767	60.8
GMMNLIFH_01573	MER0005778	59.3
GMMNLIFH_01597	MER0026545	124.0
GMMNLIFH_01603	MER0000485	226.0
GMMNLIFH_01605	MER0002489	80.5
GMMNLIFH_01614	MER0198917	319.0
GMMNLIFH_01618	MER0100667	70.9
GMMNLIFH_01633	MER0001978	467.0
GMMNLIFH_01638	MER0048181	68.6
GMMNLIFH_01689	MER0026494	238.0
GMMNLIFH_01690	MER0001423	117.0
GMMNLIFH_01694	MER0014140	45.8
GMMNLIFH_01714	MER0033186	156.0
GMMNLIFH_01732	MER0002655	165.0
GMMNLIFH_01745	MER0195376	77.4
GMMNLIFH_01752	MER0042827	110.0
GMMNLIFH_01776	MER0492485	91.7
GMMNLIFH_01787	MER0003380	43.1
GMMNLIFH_01791	MER0030935	53.9
GMMNLIFH_01813	MER0028087	81.3
GMMNLIFH_01814	MER0016301	79.3
GMMNLIFH_01856	MER0044357	66.2
GMMNLIFH_01859	MER0002489	139.0
