Query	Hit	Score
NMMKMPKM_00012	MER0017069	123.0
NMMKMPKM_00014	MER0016191	118.0
NMMKMPKM_00040	MER0001244	181.0
NMMKMPKM_00041	MER0036076	59.7
NMMKMPKM_00043	MER0036053	78.6
NMMKMPKM_00055	MER0281397	52.8
NMMKMPKM_00097	MER0066178	58.5
NMMKMPKM_00111	MER0031565	73.6
NMMKMPKM_00125	MER0004090	120.0
NMMKMPKM_00140	MER0000589	53.9
NMMKMPKM_00145	MER0047723	441.0
NMMKMPKM_00173	MER0173063	177.0
NMMKMPKM_00190	MER0003339	110.0
NMMKMPKM_00198	MER0001421	425.0
NMMKMPKM_00201	MER0195376	95.5
NMMKMPKM_00245	MER0003338	147.0
NMMKMPKM_00253	MER0005767	126.0
NMMKMPKM_00258	MER0014135	241.0
NMMKMPKM_00264	MER0012158	197.0
NMMKMPKM_00271	MER0011806	58.2
NMMKMPKM_00286	MER0026494	250.0
NMMKMPKM_00289	MER0001295	167.0
NMMKMPKM_00299	MER0001423	320.0
NMMKMPKM_00356	MER0005778	55.5
NMMKMPKM_00369	MER0002251	191.0
NMMKMPKM_00372	MER0011401	53.1
NMMKMPKM_00373	MER0091680	46.2
NMMKMPKM_00393	MER0031565	44.3
NMMKMPKM_00426	MER0000410	367.0
NMMKMPKM_00440	MER0001290	67.8
NMMKMPKM_00476	MER0013471	62.4
NMMKMPKM_00529	MER0031610	152.0
NMMKMPKM_00569	MER0000474	230.0
NMMKMPKM_00604	MER0195774	125.0
NMMKMPKM_00605	MER0237414	73.6
NMMKMPKM_00654	MER0026545	114.0
NMMKMPKM_00655	MER0035032	47.0
NMMKMPKM_00680	MER0028025	152.0
NMMKMPKM_00697	MER0033186	199.0
NMMKMPKM_00725	MER0011369	144.0
NMMKMPKM_00771	MER0001978	474.0
NMMKMPKM_00773	MER0002959	145.0
NMMKMPKM_00794	MER0004146	91.7
NMMKMPKM_00804	MER0003380	52.8
NMMKMPKM_00848	MER0198917	314.0
NMMKMPKM_00891	MER0015472	54.7
NMMKMPKM_00892	MER0015473	59.7
NMMKMPKM_00979	MER0000443	220.0
NMMKMPKM_00984	MER0031562	62.0
NMMKMPKM_01006	MER0001290	63.2
NMMKMPKM_01016	MER0472834	80.9
NMMKMPKM_01019	MER0001284	70.1
NMMKMPKM_01020	MER0003423	58.9
NMMKMPKM_01031	MER0011748	255.0
NMMKMPKM_01065	MER0001322	84.7
NMMKMPKM_01073	MER0005900	154.0
NMMKMPKM_01083	MER0057728	106.0
NMMKMPKM_01090	MER0078640	227.0
NMMKMPKM_01131	MER0015475	65.5
NMMKMPKM_01152	MER0001289	67.0
NMMKMPKM_01154	MER0472834	56.2
NMMKMPKM_01162	MER0195774	111.0
NMMKMPKM_01212	MER0014188	68.6
NMMKMPKM_01218	MER0005139	67.8
NMMKMPKM_01238	MER0058228	64.7
NMMKMPKM_01275	MER0017123	84.3
NMMKMPKM_01276	MER0017123	49.3
NMMKMPKM_01288	MER0059846	168.0
NMMKMPKM_01298	MER0069741	68.6
NMMKMPKM_01330	MER0013829	172.0
NMMKMPKM_01332	MER0001185	45.8
NMMKMPKM_01347	MER0003336	179.0
NMMKMPKM_01351	MER0065554	252.0
NMMKMPKM_01362	MER0000485	224.0
NMMKMPKM_01447	MER0005767	73.6
NMMKMPKM_01455	MER0001313	48.1
NMMKMPKM_01477	MER0003380	149.0
NMMKMPKM_01495	MER0003380	83.6
NMMKMPKM_01506	MER0001425	127.0
NMMKMPKM_01529	MER0014418	173.0
NMMKMPKM_01533	MER0045886	178.0
NMMKMPKM_01537	MER0034582	106.0
NMMKMPKM_01540	MER0000437	174.0
NMMKMPKM_01577	MER0005837	49.3
NMMKMPKM_01581	MER0036114	147.0
NMMKMPKM_01587	MER0001161	504.0
NMMKMPKM_01597	MER0045094	155.0
NMMKMPKM_01599	MER0034539	261.0
NMMKMPKM_01619	MER0013623	177.0
NMMKMPKM_01667	MER0001602	130.0
NMMKMPKM_01737	MER0034961	43.5
NMMKMPKM_01802	MER0168983	59.3
NMMKMPKM_01812	MER0031234	78.6
NMMKMPKM_01819	MER1143079	138.0
NMMKMPKM_01823	MER0042827	109.0
NMMKMPKM_01867	MER0182135	44.3
NMMKMPKM_01881	MER0492485	51.6
NMMKMPKM_01912	MER0028934	52.4
NMMKMPKM_01918	MER0015472	76.6
NMMKMPKM_01923	MER0004931	62.0
NMMKMPKM_01935	MER0005244	127.0
NMMKMPKM_01973	MER0037236	89.7
NMMKMPKM_01978	MER0003339	113.0
NMMKMPKM_01986	MER0011413	118.0
NMMKMPKM_01987	MER0000576	106.0
NMMKMPKM_01992	MER0004468	71.2
NMMKMPKM_02047	MER0069741	111.0
NMMKMPKM_02054	MER0001243	192.0
NMMKMPKM_02116	MER0004035	83.6
NMMKMPKM_02140	MER0003514	124.0
NMMKMPKM_02175	MER0019096	68.2
NMMKMPKM_02176	MER0002565	124.0
