Query	Hit	Score
AKFOFMLM_00044	MER0001978	476.0
AKFOFMLM_00048	MER0048181	65.1
AKFOFMLM_00053	MER0002084	331.0
AKFOFMLM_00061	MER0195376	67.4
AKFOFMLM_00066	MER0059846	129.0
AKFOFMLM_00072	MER0031617	57.0
AKFOFMLM_00131	MER0004775	380.0
AKFOFMLM_00154	MER0001350	201.0
AKFOFMLM_00157	MER0002038	133.0
AKFOFMLM_00158	MER0002084	451.0
AKFOFMLM_00161	MER0001244	189.0
AKFOFMLM_00174	MER0002007	179.0
AKFOFMLM_00205	MER0004923	121.0
AKFOFMLM_00218	MER0005169	179.0
AKFOFMLM_00220	MER0015424	107.0
AKFOFMLM_00276	MER0001295	155.0
AKFOFMLM_00280	MER0004035	99.4
AKFOFMLM_00289	MER0001423	350.0
AKFOFMLM_00355	MER0026471	235.0
AKFOFMLM_00370	MER0005046	141.0
AKFOFMLM_00412	MER0000392	305.0
AKFOFMLM_00429	MER0002031	86.3
AKFOFMLM_00480	MER0066178	43.1
AKFOFMLM_00719	MER0034959	70.1
AKFOFMLM_00732	MER0031562	85.9
AKFOFMLM_00764	MER0036049	45.8
AKFOFMLM_00807	MER1143079	155.0
AKFOFMLM_00822	MER0001075	43.9
AKFOFMLM_00870	MER0034541	256.0
AKFOFMLM_00882	MER0237414	67.8
AKFOFMLM_00883	MER0195774	125.0
AKFOFMLM_00890	MER0036308	266.0
AKFOFMLM_00895	MER0034582	121.0
AKFOFMLM_00952	MER0001158	441.0
AKFOFMLM_01021	MER0017401	69.7
AKFOFMLM_01125	MER0037236	87.0
AKFOFMLM_01144	MER0091680	51.6
AKFOFMLM_01149	MER0002251	215.0
AKFOFMLM_01161	MER0001243	193.0
AKFOFMLM_01176	MER0013876	344.0
AKFOFMLM_01185	MER0492485	88.2
AKFOFMLM_01206	MER0001299	261.0
AKFOFMLM_01207	MER0045479	43.1
AKFOFMLM_01228	MER0000474	221.0
AKFOFMLM_01231	MER0031610	143.0
AKFOFMLM_01288	MER0033184	136.0
AKFOFMLM_01307	MER0005954	51.2
AKFOFMLM_01348	MER0002031	84.7
AKFOFMLM_01364	MER1143079	112.0
AKFOFMLM_01446	MER0042827	109.0
AKFOFMLM_01479	MER0002489	104.0
AKFOFMLM_01489	MER0005813	46.2
AKFOFMLM_01512	MER0005139	76.3
AKFOFMLM_01515	MER0006198	158.0
AKFOFMLM_01516	MER0005768	103.0
AKFOFMLM_01517	MER0002161	73.6
AKFOFMLM_01548	MER0002084	85.1
AKFOFMLM_01556	MER0001322	73.2
AKFOFMLM_01582	MER0001289	81.3
AKFOFMLM_01587	MER0001289	43.5
AKFOFMLM_01591	MER0027775	84.7
AKFOFMLM_01595	MER0025086	140.0
AKFOFMLM_01622	MER0033186	202.0
AKFOFMLM_01674	MER0281397	55.8
AKFOFMLM_01718	MER0195376	97.4
AKFOFMLM_01747	MER0003380	55.8
AKFOFMLM_01762	MER0031570	46.6
AKFOFMLM_01774	MER0013450	205.0
AKFOFMLM_01810	MER0022935	45.8
AKFOFMLM_01817	MER0000589	65.9
AKFOFMLM_01820	MER0015632	50.4
AKFOFMLM_01821	MER0015458	53.1
AKFOFMLM_01838	MER0002639	149.0
AKFOFMLM_01846	MER0035038	52.4
AKFOFMLM_01869	MER0004925	332.0
AKFOFMLM_01886	MER0001244	206.0
AKFOFMLM_01978	MER0060647	218.0
AKFOFMLM_02018	MER0015475	73.6
AKFOFMLM_02028	MER0039993	489.0
AKFOFMLM_02042	MER0001161	527.0
AKFOFMLM_02067	MER0003558	59.3
AKFOFMLM_02072	MER0001284	68.9
AKFOFMLM_02106	MER0492485	54.7
AKFOFMLM_02154	MER0016191	122.0
AKFOFMLM_02168	MER0036308	58.2
AKFOFMLM_02169	MER0002565	121.0
AKFOFMLM_02178	MER0281397	49.3
AKFOFMLM_02193	MER0002036	90.9
AKFOFMLM_02199	MER0004480	84.7
AKFOFMLM_02205	MER0095620	274.0
AKFOFMLM_02226	MER0011781	57.4
AKFOFMLM_02259	MER0033259	74.3
AKFOFMLM_02375	MER0192051	55.8
AKFOFMLM_02407	MER0003514	124.0
AKFOFMLM_02419	MER0004775	506.0
AKFOFMLM_02420	MER0004775	513.0
AKFOFMLM_02454	MER0003242	53.1
AKFOFMLM_02455	MER0003242	311.0
AKFOFMLM_02496	MER0001026	221.0
AKFOFMLM_02514	MER0011464	117.0
AKFOFMLM_02568	MER0014135	239.0
AKFOFMLM_02574	MER0003327	208.0
AKFOFMLM_02635	MER0031431	57.8
AKFOFMLM_02665	MER0003380	140.0
AKFOFMLM_02709	MER0004146	70.5
AKFOFMLM_02710	MER0001244	181.0
AKFOFMLM_02729	MER0013425	88.2
AKFOFMLM_02780	MER0034615	324.0
AKFOFMLM_02823	MER0017193	64.7
AKFOFMLM_02857	MER0017142	49.7
AKFOFMLM_02868	MER0005767	129.0
AKFOFMLM_02898	MER0002036	90.9
AKFOFMLM_02912	MER0001297	126.0
AKFOFMLM_02941	MER0006198	110.0
AKFOFMLM_02943	MER1143079	167.0
AKFOFMLM_02945	MER0000459	72.8
AKFOFMLM_03009	MER0019759	48.5
AKFOFMLM_03025	MER0492485	41.2
AKFOFMLM_03029	MER0044622	146.0
AKFOFMLM_03107	MER0003986	72.8
AKFOFMLM_03124	MER0003802	44.7
AKFOFMLM_03125	MER0011900	41.6
AKFOFMLM_03144	MER0031616	57.4
AKFOFMLM_03174	MER0026262	60.8
AKFOFMLM_03206	MER0017248	78.6
AKFOFMLM_03238	MER0013623	177.0
