Query	Hit	Score
ADAFNJPN_00063	MER0014366	494.0
ADAFNJPN_00072	MER0001299	283.0
ADAFNJPN_00095	MER0002036	88.2
ADAFNJPN_00101	MER0001243	198.0
ADAFNJPN_00145	MER0001297	120.0
ADAFNJPN_00172	MER0042827	111.0
ADAFNJPN_00249	MER0014135	248.0
ADAFNJPN_00256	MER0012158	205.0
ADAFNJPN_00292	MER0026494	229.0
ADAFNJPN_00295	MER0001244	185.0
ADAFNJPN_00297	MER0017177	66.2
ADAFNJPN_00306	MER0005767	141.0
ADAFNJPN_00329	MER0011781	58.5
ADAFNJPN_00365	MER0003380	141.0
ADAFNJPN_00368	MER0025086	97.4
ADAFNJPN_00471	MER0192051	58.5
ADAFNJPN_00504	MER0047723	420.0
ADAFNJPN_00517	MER0001295	162.0
ADAFNJPN_00523	MER0001423	350.0
ADAFNJPN_00529	MER0003514	129.0
ADAFNJPN_00537	MER0036115	43.5
ADAFNJPN_00552	MER0034615	327.0
ADAFNJPN_00553	MER0095620	288.0
ADAFNJPN_00574	MER0281397	44.7
ADAFNJPN_00580	MER0028365	113.0
ADAFNJPN_00581	MER0001009	72.0
ADAFNJPN_00654	MER0031610	156.0
ADAFNJPN_00657	MER0000474	218.0
ADAFNJPN_00676	MER0037236	91.7
ADAFNJPN_00698	MER0066178	53.9
ADAFNJPN_00734	MER0001978	481.0
ADAFNJPN_00738	MER0004146	48.5
ADAFNJPN_00739	MER0026545	120.0
ADAFNJPN_00742	MER0000485	238.0
ADAFNJPN_00770	MER0003242	55.5
ADAFNJPN_00805	MER0016191	120.0
ADAFNJPN_00828	MER0004469	71.2
ADAFNJPN_00829	MER0011440	75.1
ADAFNJPN_00836	MER0004775	495.0
ADAFNJPN_00870	MER0001723	67.8
ADAFNJPN_00874	MER0011700	66.6
ADAFNJPN_00887	MER0003339	120.0
ADAFNJPN_00907	MER0034541	278.0
ADAFNJPN_00972	MER0002639	154.0
ADAFNJPN_00983	MER0026262	124.0
ADAFNJPN_00991	MER0001400	167.0
ADAFNJPN_01070	MER0044357	79.3
ADAFNJPN_01111	MER0015458	48.9
ADAFNJPN_01116	MER0069741	68.6
ADAFNJPN_01136	MER0013626	58.9
ADAFNJPN_01154	MER0005196	301.0
ADAFNJPN_01156	MER0005768	122.0
ADAFNJPN_01157	MER0013976	74.7
ADAFNJPN_01171	MER0209507	46.6
ADAFNJPN_01173	MER0005767	79.3
ADAFNJPN_01190	MER0005169	175.0
ADAFNJPN_01212	MER0001521	107.0
ADAFNJPN_01218	MER1143079	169.0
ADAFNJPN_01262	MER0069741	113.0
ADAFNJPN_01274	MER0034582	121.0
ADAFNJPN_01301	MER0001161	522.0
ADAFNJPN_01310	MER0039993	499.0
ADAFNJPN_01318	MER0015475	62.8
ADAFNJPN_01354	MER0060647	224.0
ADAFNJPN_01422	MER0030932	71.2
ADAFNJPN_01442	MER0036115	54.7
ADAFNJPN_01445	MER0004035	93.2
ADAFNJPN_01447	MER0013623	181.0
ADAFNJPN_01452	MER0002031	86.3
ADAFNJPN_01578	MER0027775	83.2
ADAFNJPN_01582	MER0025086	135.0
ADAFNJPN_01599	MER0056037	45.1
ADAFNJPN_01664	MER0004090	128.0
ADAFNJPN_01670	MER0031431	60.8
ADAFNJPN_01675	MER0001322	72.0
ADAFNJPN_01690	MER0015121	57.4
ADAFNJPN_01706	MER0048181	72.4
ADAFNJPN_01714	MER0000410	368.0
ADAFNJPN_01734	MER0195774	66.6
ADAFNJPN_01756	MER0005244	128.0
ADAFNJPN_01758	MER0026262	97.1
ADAFNJPN_01774	MER0044622	161.0
ADAFNJPN_01788	MER0034539	147.0
ADAFNJPN_01801	MER0017033	57.0
ADAFNJPN_01867	MER0005496	250.0
ADAFNJPN_01901	MER0016185	103.0
ADAFNJPN_01944	MER0005139	74.3
ADAFNJPN_02027	MER0042581	209.0
ADAFNJPN_02188	MER0034539	122.0
ADAFNJPN_02218	MER0002084	351.0
ADAFNJPN_02226	MER0002251	195.0
ADAFNJPN_02229	MER0001009	50.1
ADAFNJPN_02264	MER0014664	82.0
ADAFNJPN_02271	MER0026552	53.1
ADAFNJPN_02281	MER0073084	96.7
ADAFNJPN_02328	MER0065588	173.0
ADAFNJPN_02369	MER0168983	65.5
ADAFNJPN_02371	MER0028934	57.0
ADAFNJPN_02373	MER0001012	92.0
ADAFNJPN_02388	MER0002084	84.3
ADAFNJPN_02392	MER0013876	352.0
ADAFNJPN_02473	MER0001421	428.0
ADAFNJPN_02492	MER0437468	252.0
ADAFNJPN_02497	MER0045886	173.0
ADAFNJPN_02503	MER0019759	54.3
ADAFNJPN_02508	MER0001158	650.0
ADAFNJPN_02515	MER0014664	79.7
ADAFNJPN_02617	MER0033186	198.0
