Query	Hit	Score
BEFBFDGJ_00007	MER0004954	103.0
BEFBFDGJ_00020	MER0031618	87.0
BEFBFDGJ_00068	MER0011369	47.8
BEFBFDGJ_00097	MER0001313	45.1
BEFBFDGJ_00125	MER0056525	256.0
BEFBFDGJ_00134	MER0000410	394.0
BEFBFDGJ_00149	MER0195376	83.6
BEFBFDGJ_00150	MER0195376	85.9
BEFBFDGJ_00164	MER0001421	369.0
BEFBFDGJ_00169	MER0281397	60.1
BEFBFDGJ_00175	MER0004236	46.2
BEFBFDGJ_00177	MER0015475	69.3
BEFBFDGJ_00207	MER0001158	743.0
BEFBFDGJ_00266	MER0026496	109.0
BEFBFDGJ_00276	MER0000485	211.0
BEFBFDGJ_00301	MER0028025	160.0
BEFBFDGJ_00331	MER0026262	85.5
BEFBFDGJ_00333	MER0213595	46.6
BEFBFDGJ_00364	MER0005694	170.0
BEFBFDGJ_00367	MER0005694	187.0
BEFBFDGJ_00371	MER1143079	107.0
BEFBFDGJ_00404	MER0033259	85.9
BEFBFDGJ_00419	MER0013425	87.0
BEFBFDGJ_00422	MER0002031	79.7
BEFBFDGJ_00429	MER0001269	160.0
BEFBFDGJ_00432	MER0187003	47.0
BEFBFDGJ_00434	MER0006204	70.1
BEFBFDGJ_00460	MER0003105	202.0
BEFBFDGJ_00483	MER0034539	243.0
BEFBFDGJ_00489	MER0492485	58.2
BEFBFDGJ_00497	MER0047723	410.0
BEFBFDGJ_00523	MER0056022	41.2
BEFBFDGJ_00549	MER0195774	57.8
BEFBFDGJ_00552	MER0217397	461.0
BEFBFDGJ_00571	MER0030934	131.0
BEFBFDGJ_00583	MER0000474	218.0
BEFBFDGJ_00593	MER0001289	73.9
BEFBFDGJ_00595	MER0000410	369.0
BEFBFDGJ_00599	MER0069741	105.0
BEFBFDGJ_00625	MER0003336	295.0
BEFBFDGJ_00633	MER0001423	478.0
BEFBFDGJ_00656	MER0002489	103.0
BEFBFDGJ_00674	MER0004775	478.0
BEFBFDGJ_00677	MER0004775	493.0
BEFBFDGJ_00678	MER0045479	82.4
BEFBFDGJ_00679	MER0001289	58.2
BEFBFDGJ_00713	MER0039456	57.0
BEFBFDGJ_00714	MER0195774	129.0
BEFBFDGJ_00723	MER0492485	90.9
BEFBFDGJ_00746	MER0002959	94.4
BEFBFDGJ_00747	MER0065588	159.0
BEFBFDGJ_00760	MER0002489	131.0
BEFBFDGJ_00776	MER0223899	42.0
BEFBFDGJ_00784	MER0018254	108.0
